torque,error,status,nano,time
42.75,0.0,0.0,725399777.5,2022-12-17 17:00:14
42.4,0.0,0.0,724168938.0,2022-12-17 17:00:15
41.35,0.0,0.0,724211360.5,2022-12-17 17:00:16
43.75,0.0,0.0,724190807.0,2022-12-17 17:00:17
40.7,0.0,0.0,724183086.5,2022-12-17 17:00:18
42.65,0.0,0.0,724198348.5,2022-12-17 17:00:19
42.5,0.0,0.0,724300485.5,2022-12-17 17:00:20
40.8,0.0,0.0,724267354.0,2022-12-17 17:00:21
44.1,0.0,0.0,724355535.5,2022-12-17 17:00:22
40.95,0.0,0.0,724442540.0,2022-12-17 17:00:23
42.95,0.0,0.0,724522845.0,2022-12-17 17:00:24
42.55,0.0,0.0,724618178.0,2022-12-17 17:00:25
41.1,0.0,0.0,724610185.5,2022-12-17 17:00:26
43.9,0.0,0.0,474712118.0,2022-12-17 17:00:27
41.25,0.0,0.0,725007726.5,2022-12-17 17:00:28
42.650000000000006,0.0,0.0,724192992.5,2022-12-17 17:00:29
42.85,0.0,0.0,724259897.0,2022-12-17 17:00:30
41.05,0.0,0.0,724296469.5,2022-12-17 17:00:31
43.35,0.0,0.0,724258651.5,2022-12-17 17:00:32
41.85,0.0,0.0,724310387.0,2022-12-17 17:00:33
41.25,0.0,0.0,724382577.5,2022-12-17 17:00:34
43.2,0.0,0.0,724386320.0,2022-12-17 17:00:35
40.75,0.0,0.0,724392080.5,2022-12-17 17:00:36
42.65,0.0,0.0,724599677.0,2022-12-17 17:00:37
42.85,0.0,0.0,724593753.5,2022-12-17 17:00:38
40.55,0.0,0.0,724772791.5,2022-12-17 17:00:39
43.75,0.0,0.0,725276215.5,2022-12-17 17:00:40
41.0,0.0,0.0,725129550.5,2022-12-17 17:00:41
42.0,0.0,0.0,724284661.0,2022-12-17 17:00:42
43.35,0.0,0.0,724345779.5,2022-12-17 17:00:43
40.0,0.0,0.0,724360888.5,2022-12-17 17:00:44
44.25,0.0,0.0,724422416.5,2022-12-17 17:00:45
41.1,0.0,0.0,724439338.5,2022-12-17 17:00:46
42.35,0.0,0.0,724376005.0,2022-12-17 17:00:47
44.2,0.0,0.0,724525115.5,2022-12-17 17:00:48
40.95,0.0,0.0,724498961.0,2022-12-17 17:00:49
44.0,0.0,0.0,724539804.5,2022-12-17 17:00:50
41.8,0.0,0.0,724604921.5,2022-12-17 17:00:51
42.25,0.0,0.0,724737001.5,2022-12-17 17:00:52
44.1,0.0,0.0,725833572.0,2022-12-17 17:00:53
41.6,0.0,0.0,725291881.5,2022-12-17 17:00:54
43.15,0.0,0.0,724934869.5,2022-12-17 17:00:55
42.45,0.0,0.0,725058741.5,2022-12-17 17:00:56
41.6,0.0,0.0,724454680.0,2022-12-17 17:00:57
43.9,0.0,0.0,724540018.0,2022-12-17 17:00:58
42.2,0.0,0.0,724451813.0,2022-12-17 17:00:59
42.2,0.0,0.0,725193705.5,2022-12-17 17:01:00
43.75,0.0,0.0,724567604.0,2022-12-17 17:01:01
40.6,0.0,0.0,724610340.5,2022-12-17 17:01:02
44.2,0.0,0.0,724604968.5,2022-12-17 17:01:03
42.0,0.0,0.0,724723678.5,2022-12-17 17:01:04
42.35,0.0,0.0,725281296.5,2022-12-17 17:01:05
43.85,0.0,0.0,724840179.0,2022-12-17 17:01:06
40.85,0.0,0.0,724937214.0,2022-12-17 17:01:07
44.35,0.0,0.0,725536812.0,2022-12-17 17:01:08
41.9,0.0,0.0,724767195.0,2022-12-17 17:01:09
42.25,0.0,0.0,724561457.0,2022-12-17 17:01:10
43.6,0.0,0.0,724557905.5,2022-12-17 17:01:11
41.45,0.0,0.0,724553128.5,2022-12-17 17:01:12
43.6,0.0,0.0,724540201.5,2022-12-17 17:01:13
41.7,0.0,0.0,724681796.0,2022-12-17 17:01:14
42.8,0.0,0.0,724520179.5,2022-12-17 17:01:15
43.45,0.0,0.0,724723469.5,2022-12-17 17:01:16
42.0,0.0,0.0,724670044.5,2022-12-17 17:01:17
42.8,0.0,0.0,724806553.5,2022-12-17 17:01:18
42.95,0.0,0.0,724929500.5,2022-12-17 17:01:19
41.85,0.0,0.0,724919465.0,2022-12-17 17:01:20
42.650000000000006,0.0,0.0,725046669.0,2022-12-17 17:01:21
42.55,0.0,0.0,725653593.0,2022-12-17 17:01:22
41.05,0.0,0.0,725236968.5,2022-12-17 17:01:23
43.3,0.0,0.0,724633733.0,2022-12-17 17:01:24
41.8,0.0,0.0,724576805.5,2022-12-17 17:01:25
43.45,0.0,0.0,724679485.0,2022-12-17 17:01:26
42.85,0.0,0.0,724623341.5,2022-12-17 17:01:27
41.45,0.0,0.0,724669339.5,2022-12-17 17:01:28
44.05,0.0,0.0,724690930.0,2022-12-17 17:01:29
40.900000000000006,0.0,0.0,724796230.5,2022-12-17 17:01:30
44.05,0.0,0.0,724889622.0,2022-12-17 17:01:31
42.8,0.0,0.0,724870985.5,2022-12-17 17:01:32
41.55,0.0,0.0,724976257.5,2022-12-17 17:01:33
44.55,0.0,0.0,724969224.5,2022-12-17 17:01:34
41.2,0.0,0.0,475036879.0,2022-12-17 17:01:35
43.1,0.0,0.0,725769944.0,2022-12-17 17:01:36
43.2,0.0,0.0,724729702.5,2022-12-17 17:01:37
41.5,0.0,0.0,724671142.0,2022-12-17 17:01:38
44.0,0.0,0.0,724686378.0,2022-12-17 17:01:39
42.1,0.0,0.0,724755509.5,2022-12-17 17:01:40
42.75,0.0,0.0,724737363.0,2022-12-17 17:01:41
44.2,0.0,0.0,724749823.0,2022-12-17 17:01:42
42.25,0.0,0.0,724726044.0,2022-12-17 17:01:43
42.7,0.0,0.0,724889884.0,2022-12-17 17:01:44
42.85,0.0,0.0,725026994.0,2022-12-17 17:01:45
41.1,0.0,0.0,725037840.5,2022-12-17 17:01:46
43.75,0.0,0.0,725152159.5,2022-12-17 17:01:47
41.35,0.0,0.0,725232058.5,2022-12-17 17:01:48
42.9,0.0,0.0,725319858.5,2022-12-17 17:01:49
41.1,0.0,0.0,974846746.0,2022-12-17 17:01:50
40.900000000000006,0.0,0.0,724942561.0,2022-12-17 17:01:51
44.2,0.0,0.0,475057834.0,2022-12-17 17:01:52
41.1,0.0,0.0,725006562.5,2022-12-17 17:01:53
43.5,0.0,0.0,724986336.0,2022-12-17 17:01:54
43.45,0.0,0.0,725028203.0,2022-12-17 17:01:55
41.85,0.0,0.0,724963598.5,2022-12-17 17:01:56
44.45,0.0,0.0,724882661.5,2022-12-17 17:01:57
41.85,0.0,0.0,725080860.5,2022-12-17 17:01:58
43.4,0.0,0.0,475156165.0,2022-12-17 17:01:59
41.85,0.0,0.0,725264552.5,2022-12-17 17:02:01
43.6,0.0,0.0,725363360.5,2022-12-17 17:02:02
42.75,0.0,0.0,725956450.5,2022-12-17 17:02:03
43.0,0.0,0.0,725230921.5,2022-12-17 17:02:04
44.25,0.0,0.0,725042560.5,2022-12-17 17:02:05
41.55,0.0,0.0,724988289.0,2022-12-17 17:02:06
43.5,0.0,0.0,725010676.0,2022-12-17 17:02:07
43.35,0.0,0.0,725021123.0,2022-12-17 17:02:08
41.55,0.0,0.0,724928378.5,2022-12-17 17:02:09
44.85,0.0,0.0,725065828.5,2022-12-17 17:02:10
40.85,0.0,0.0,725100480.0,2022-12-17 17:02:11
43.05,0.0,0.0,725118959.0,2022-12-17 17:02:12
43.5,0.0,0.0,725184816.5,2022-12-17 17:02:13
41.4,0.0,0.0,725319057.0,2022-12-17 17:02:14
44.9,0.0,0.0,725274207.0,2022-12-17 17:02:15
41.8,0.0,0.0,725497500.5,2022-12-17 17:02:16
43.150000000000006,0.0,0.0,725633781.0,2022-12-17 17:02:17
44.05,0.0,0.0,725229673.5,2022-12-17 17:02:18
41.5,0.0,0.0,725283360.0,2022-12-17 17:02:19
45.05,0.0,0.0,725205910.0,2022-12-17 17:02:20
42.3,0.0,0.0,725119619.0,2022-12-17 17:02:21
43.0,0.0,0.0,725332940.5,2022-12-17 17:02:22
44.9,0.0,0.0,725089366.5,2022-12-17 17:02:23
42.900000000000006,0.0,0.0,725192677.0,2022-12-17 17:02:24
44.4,0.0,0.0,725134392.5,2022-12-17 17:02:25
43.2,0.0,0.0,725302554.5,2022-12-17 17:02:26
42.8,0.0,0.0,725404989.0,2022-12-17 17:02:27
43.3,0.0,0.0,725430062.0,2022-12-17 17:02:28
41.8,0.0,0.0,725771281.0,2022-12-17 17:02:29
42.9,0.0,0.0,725550566.0,2022-12-17 17:02:30
43.0,0.0,0.0,725643534.5,2022-12-17 17:02:31
42.6,0.0,0.0,725296623.5,2022-12-17 17:02:32
42.9,0.0,0.0,475206531.0,2022-12-17 17:02:33
42.75,0.0,0.0,725247030.5,2022-12-17 17:02:34
41.900000000000006,0.0,0.0,725110791.0,2022-12-17 17:02:35
44.400000000000006,0.0,0.0,725215324.0,2022-12-17 17:02:36
42.15,0.0,0.0,725203408.0,2022-12-17 17:02:37
43.35,0.0,0.0,725092521.0,2022-12-17 17:02:38
43.3,0.0,0.0,725366037.0,2022-12-17 17:02:39
41.7,0.0,0.0,725302946.5,2022-12-17 17:02:40
44.4,0.0,0.0,725293049.5,2022-12-17 17:02:41
41.35,0.0,0.0,725569915.5,2022-12-17 17:02:42
43.55,0.0,0.0,725886990.5,2022-12-17 17:02:43
40.6,0.0,0.0,975686890.0,2022-12-17 17:02:44
41.75,0.0,0.0,725413963.0,2022-12-17 17:02:45
44.150000000000006,0.0,0.0,725178416.0,2022-12-17 17:02:46
41.75,0.0,0.0,725331338.0,2022-12-17 17:02:47
43.25,0.0,0.0,725396185.5,2022-12-17 17:02:48
43.7,0.0,0.0,725277005.0,2022-12-17 17:02:49
42.0,0.0,0.0,725331143.0,2022-12-17 17:02:50
43.400000000000006,0.0,0.0,725251088.5,2022-12-17 17:02:51
42.400000000000006,0.0,0.0,725322681.5,2022-12-17 17:02:52
43.15,0.0,0.0,725349350.5,2022-12-17 17:02:53
43.95,0.0,0.0,725347748.0,2022-12-17 17:02:54
43.0,0.0,0.0,725502905.0,2022-12-17 17:02:55
44.5,0.0,0.0,725636440.0,2022-12-17 17:02:56
44.15,0.0,0.0,726688674.5,2022-12-17 17:02:57
44.0,0.0,0.0,725758459.5,2022-12-17 17:02:58
46.05,0.0,0.0,725747973.5,2022-12-17 17:02:59
44.1,0.0,0.0,725378141.5,2022-12-17 17:03:00
45.65,0.0,0.0,725344770.0,2022-12-17 17:03:01
45.25,0.0,0.0,725274005.0,2022-12-17 17:03:02
42.45,0.0,0.0,725253582.0,2022-12-17 17:03:03
45.8,0.0,0.0,725337440.5,2022-12-17 17:03:04
42.4,0.0,0.0,725887788.0,2022-12-17 17:03:05
44.150000000000006,0.0,0.0,725399794.0,2022-12-17 17:03:06
43.4,0.0,0.0,975435611.0,2022-12-17 17:03:07
42.05,0.0,0.0,725547524.5,2022-12-17 17:03:08
45.65,0.0,0.0,725659512.5,2022-12-17 17:03:09
43.05,0.0,0.0,725661434.0,2022-12-17 17:03:10
44.55,0.0,0.0,726191432.0,2022-12-17 17:03:11
44.25,0.0,0.0,725928171.0,2022-12-17 17:03:12
42.9,0.0,0.0,725214849.5,2022-12-17 17:03:13
45.05,0.0,0.0,725296386.0,2022-12-17 17:03:14
43.4,0.0,0.0,725409666.5,2022-12-17 17:03:15
44.1,0.0,0.0,725347443.0,2022-12-17 17:03:16
44.7,0.0,0.0,475458527.0,2022-12-17 17:03:17
43.3,0.0,0.0,725453654.0,2022-12-17 17:03:18
44.2,0.0,0.0,725446775.0,2022-12-17 17:03:19
43.75,0.0,0.0,725428866.5,2022-12-17 17:03:20
42.5,0.0,0.0,725578409.5,2022-12-17 17:03:21
44.35,0.0,0.0,725683037.0,2022-12-17 17:03:22
42.3,0.0,0.0,725703004.0,2022-12-17 17:03:23
43.15,0.0,0.0,725723484.0,2022-12-17 17:03:24
44.3,0.0,0.0,725844812.0,2022-12-17 17:03:25
41.3,0.0,0.0,725676031.0,2022-12-17 17:03:26
44.85,0.0,0.0,725405031.5,2022-12-17 17:03:27
42.05,0.0,0.0,725417117.0,2022-12-17 17:03:28
42.4,0.0,0.0,725426460.0,2022-12-17 17:03:29
44.35,0.0,0.0,725457238.0,2022-12-17 17:03:30
41.2,0.0,0.0,725414063.5,2022-12-17 17:03:31
44.7,0.0,0.0,725405254.0,2022-12-17 17:03:32
42.25,0.0,0.0,725450505.5,2022-12-17 17:03:33
42.85,0.0,0.0,725669222.0,2022-12-17 17:03:34
44.55,0.0,0.0,725643672.0,2022-12-17 17:03:35
41.85,0.0,0.0,726163140.0,2022-12-17 17:03:36
44.0,0.0,0.0,726407268.5,2022-12-17 17:03:37
42.55,0.0,0.0,725941675.5,2022-12-17 17:03:38
42.05,0.0,0.0,725952237.5,2022-12-17 17:03:39
43.9,0.0,0.0,726109907.5,2022-12-17 17:03:40
42.45,0.0,0.0,725479602.5,2022-12-17 17:03:41
43.2,0.0,0.0,975478252.0,2022-12-17 17:03:42
44.25,0.0,0.0,725492112.5,2022-12-17 17:03:43
41.65,0.0,0.0,725435093.0,2022-12-17 17:03:44
44.2,0.0,0.0,725490176.0,2022-12-17 17:03:45
42.7,0.0,0.0,725553020.5,2022-12-17 17:03:46
41.85,0.0,0.0,725546686.5,2022-12-17 17:03:47
44.6,0.0,0.0,725671040.5,2022-12-17 17:03:48
40.45,0.0,0.0,725755170.0,2022-12-17 17:03:49
43.8,0.0,0.0,725876977.5,2022-12-17 17:03:50
42.3,0.0,0.0,726374006.5,2022-12-17 17:03:51
42.15,0.0,0.0,725930666.5,2022-12-17 17:03:52
44.25,0.0,0.0,726127095.5,2022-12-17 17:03:53
40.900000000000006,0.0,0.0,725608580.5,2022-12-17 17:03:54
43.95,0.0,0.0,725575518.0,2022-12-17 17:03:55
42.35,0.0,0.0,725675889.0,2022-12-17 17:03:56
42.4,0.0,0.0,975476847.0,2022-12-17 17:03:57
43.900000000000006,0.0,0.0,725520850.0,2022-12-17 17:03:58
41.7,0.0,0.0,725619235.5,2022-12-17 17:03:59
42.6,0.0,0.0,725606331.5,2022-12-17 17:04:00
43.25,0.0,0.0,725734096.0,2022-12-17 17:04:01
41.45,0.0,0.0,725795047.0,2022-12-17 17:04:02
43.2,0.0,0.0,475804553.0,2022-12-17 17:04:03
42.45,0.0,0.0,726023828.0,2022-12-17 17:04:04
41.25,0.0,0.0,726654392.0,2022-12-17 17:04:05
44.0,0.0,0.0,476133731.0,2022-12-17 17:04:06
40.9,0.0,0.0,726926865.0,2022-12-17 17:04:07
43.05,0.0,0.0,725753244.0,2022-12-17 17:04:08
42.8,0.0,0.0,725696152.5,2022-12-17 17:04:09
41.3,0.0,0.0,725720687.5,2022-12-17 17:04:10
44.3,0.0,0.0,725664386.5,2022-12-17 17:04:11
40.85,0.0,0.0,725589220.5,2022-12-17 17:04:12
43.5,0.0,0.0,725652597.0,2022-12-17 17:04:13
42.65,0.0,0.0,725845580.0,2022-12-17 17:04:14
41.6,0.0,0.0,725816216.0,2022-12-17 17:04:15
44.5,0.0,0.0,725952949.5,2022-12-17 17:04:16
41.35,0.0,0.0,725982526.0,2022-12-17 17:04:17
43.35,0.0,0.0,726101814.5,2022-12-17 17:04:18
42.7,0.0,0.0,726181168.0,2022-12-17 17:04:19
41.65,0.0,0.0,726246134.0,2022-12-17 17:04:20
43.55,0.0,0.0,725917867.0,2022-12-17 17:04:21
41.65,0.0,0.0,725691534.0,2022-12-17 17:04:22
42.8,0.0,0.0,725827726.5,2022-12-17 17:04:23
42.65,0.0,0.0,725796125.5,2022-12-17 17:04:24
41.85,0.0,0.0,725789219.0,2022-12-17 17:04:25
42.95,0.0,0.0,725881105.5,2022-12-17 17:04:26
42.2,0.0,0.0,725763907.0,2022-12-17 17:04:27
42.25,0.0,0.0,725923998.0,2022-12-17 17:04:28
43.400000000000006,0.0,0.0,725984729.5,2022-12-17 17:04:29
41.45,0.0,0.0,726061987.0,2022-12-17 17:04:30
42.6,0.0,0.0,726191298.5,2022-12-17 17:04:31
43.150000000000006,0.0,0.0,726781933.5,2022-12-17 17:04:32
40.85,0.0,0.0,726704389.5,2022-12-17 17:04:33
44.25,0.0,0.0,726398771.5,2022-12-17 17:04:34
40.95,0.0,0.0,725854822.5,2022-12-17 17:04:35
42.85,0.0,0.0,725787261.0,2022-12-17 17:04:36
43.25,0.0,0.0,725970159.0,2022-12-17 17:04:37
41.0,0.0,0.0,725982540.0,2022-12-17 17:04:38
44.05,0.0,0.0,725844042.5,2022-12-17 17:04:39
41.35,0.0,0.0,725880674.5,2022-12-17 17:04:40
42.85,0.0,0.0,725965078.5,2022-12-17 17:04:41
43.25,0.0,0.0,725995790.0,2022-12-17 17:04:42
41.4,0.0,0.0,475918756.0,2022-12-17 17:04:43
44.0,0.0,0.0,726171073.5,2022-12-17 17:04:44
41.65,0.0,0.0,726270278.0,2022-12-17 17:04:45
42.55,0.0,0.0,726279090.5,2022-12-17 17:04:46
43.1,0.0,0.0,726905870.0,2022-12-17 17:04:47
41.55,0.0,0.0,726552314.0,2022-12-17 17:04:48
42.85,0.0,0.0,725965950.5,2022-12-17 17:04:49
42.45,0.0,0.0,725988185.5,2022-12-17 17:04:50
41.4,0.0,0.0,725862224.0,2022-12-17 17:04:51
43.7,0.0,0.0,725967946.5,2022-12-17 17:04:52
41.7,0.0,0.0,726000880.5,2022-12-17 17:04:53
42.35,0.0,0.0,726020137.0,2022-12-17 17:04:54
43.6,0.0,0.0,726018328.5,2022-12-17 17:04:55
40.55,0.0,0.0,726212646.5,2022-12-17 17:04:56
44.2,0.0,0.0,726715071.0,2022-12-17 17:04:57
41.8,0.0,0.0,726245248.0,2022-12-17 17:04:58
42.3,0.0,0.0,726294848.5,2022-12-17 17:04:59
43.900000000000006,0.0,0.0,726753016.0,2022-12-17 17:05:00
41.1,0.0,0.0,726530334.0,2022-12-17 17:05:01
44.35,0.0,0.0,726362938.0,2022-12-17 17:05:02
41.8,0.0,0.0,726125012.0,2022-12-17 17:05:03
42.75,0.0,0.0,726092732.0,2022-12-17 17:05:04
44.1,0.0,0.0,726119927.5,2022-12-17 17:05:05
41.6,0.0,0.0,726064682.5,2022-12-17 17:05:06
43.85,0.0,0.0,726132027.5,2022-12-17 17:05:07
42.65,0.0,0.0,726122562.5,2022-12-17 17:05:08
41.900000000000006,0.0,0.0,726091267.5,2022-12-17 17:05:09
43.75,0.0,0.0,726255909.0,2022-12-17 17:05:10
42.35,0.0,0.0,726813135.5,2022-12-17 17:05:11
42.35,0.0,0.0,726376953.0,2022-12-17 17:05:12
43.15,0.0,0.0,726432940.5,2022-12-17 17:05:13
41.05,0.0,0.0,726586470.0,2022-12-17 17:05:14
43.5,0.0,0.0,727100061.5,2022-12-17 17:05:15
42.45,0.0,0.0,726574323.0,2022-12-17 17:05:16
41.5,0.0,0.0,726108450.0,2022-12-17 17:05:17
43.55,0.0,0.0,726169911.0,2022-12-17 17:05:18
40.65,0.0,0.0,726122431.0,2022-12-17 17:05:19
43.75,0.0,0.0,726182766.5,2022-12-17 17:05:20
42.1,0.0,0.0,726239045.0,2022-12-17 17:05:21
41.7,0.0,0.0,726187825.5,2022-12-17 17:05:22
44.0,0.0,0.0,726296752.5,2022-12-17 17:05:23
40.7,0.0,0.0,726370960.0,2022-12-17 17:05:24
43.85,0.0,0.0,726426049.0,2022-12-17 17:05:25
42.05,0.0,0.0,727039207.0,2022-12-17 17:05:26
42.5,0.0,0.0,976511828.0,2022-12-17 17:05:27
43.75,0.0,0.0,726643514.5,2022-12-17 17:05:28
41.55,0.0,0.0,727942806.5,2022-12-17 17:05:29
42.150000000000006,0.0,0.0,726225956.0,2022-12-17 17:05:30
42.25,0.0,0.0,726226215.0,2022-12-17 17:05:31
41.7,0.0,0.0,726229581.5,2022-12-17 17:05:32
42.75,0.0,0.0,726239998.5,2022-12-17 17:05:33
41.95,0.0,0.0,726255945.5,2022-12-17 17:05:34
41.65,0.0,0.0,726216714.0,2022-12-17 17:05:35
42.75,0.0,0.0,726283129.0,2022-12-17 17:05:36
41.05,0.0,0.0,726302034.5,2022-12-17 17:05:37
42.5,0.0,0.0,726404735.5,2022-12-17 17:05:38
41.75,0.0,0.0,726530800.0,2022-12-17 17:05:39
40.65,0.0,0.0,727534295.0,2022-12-17 17:05:40
42.95,0.0,0.0,726670456.5,2022-12-17 17:05:41
40.55,0.0,0.0,727303325.5,2022-12-17 17:05:42
42.650000000000006,0.0,0.0,726473816.5,2022-12-17 17:05:43
42.15,0.0,0.0,726447343.5,2022-12-17 17:05:44
40.8,0.0,0.0,726250893.0,2022-12-17 17:05:45
43.45,0.0,0.0,726325120.5,2022-12-17 17:05:46
40.65,0.0,0.0,726309483.5,2022-12-17 17:05:47
42.85,0.0,0.0,726337476.5,2022-12-17 17:05:48
42.05,0.0,0.0,726458021.0,2022-12-17 17:05:49
41.2,0.0,0.0,726388727.5,2022-12-17 17:05:50
43.0,0.0,0.0,726485791.0,2022-12-17 17:05:51
40.85,0.0,0.0,726438807.5,2022-12-17 17:05:52
42.4,0.0,0.0,976624015.0,2022-12-17 17:05:53
41.95,0.0,0.0,727152279.0,2022-12-17 17:05:54
41.05,0.0,0.0,726789760.0,2022-12-17 17:05:55
42.150000000000006,0.0,0.0,726929938.5,2022-12-17 17:05:56
41.75,0.0,0.0,726946618.5,2022-12-17 17:05:57
40.95,0.0,0.0,726357727.5,2022-12-17 17:05:58
42.55,0.0,0.0,726381567.5,2022-12-17 17:05:59
41.05,0.0,0.0,726451172.0,2022-12-17 17:06:00
41.85,0.0,0.0,726378472.5,2022-12-17 17:06:01
42.05,0.0,0.0,726473034.0,2022-12-17 17:06:02
40.5,0.0,0.0,726537782.0,2022-12-17 17:06:03
43.4,0.0,0.0,726523272.0,2022-12-17 17:06:04
40.25,0.0,0.0,726687548.0,2022-12-17 17:06:05
42.35,0.0,0.0,726666614.0,2022-12-17 17:06:06
42.25,0.0,0.0,726743253.0,2022-12-17 17:06:07
41.0,0.0,0.0,726912255.0,2022-12-17 17:06:08
43.5,0.0,0.0,727483397.0,2022-12-17 17:06:09
41.25,0.0,0.0,727627043.0,2022-12-17 17:06:10
43.25,0.0,0.0,727275103.0,2022-12-17 17:06:11
42.8,0.0,0.0,726563027.5,2022-12-17 17:06:12
41.55,0.0,0.0,726606717.5,2022-12-17 17:06:13
43.2,0.0,0.0,726552014.5,2022-12-17 17:06:14
42.05,0.0,0.0,726492456.5,2022-12-17 17:06:15
42.6,0.0,0.0,726559245.5,2022-12-17 17:06:16
43.55,0.0,0.0,726632738.5,2022-12-17 17:06:17
41.95,0.0,0.0,726660592.0,2022-12-17 17:06:18
43.45,0.0,0.0,726683646.5,2022-12-17 17:06:19
43.05,0.0,0.0,726782588.0,2022-12-17 17:06:20
41.7,0.0,0.0,726856268.5,2022-12-17 17:06:21
44.0,0.0,0.0,727470883.0,2022-12-17 17:06:22
41.3,0.0,0.0,727627249.0,2022-12-17 17:06:23
42.8,0.0,0.0,727567777.5,2022-12-17 17:06:24
43.400000000000006,0.0,0.0,726861607.5,2022-12-17 17:06:25
41.65,0.0,0.0,726801376.5,2022-12-17 17:06:26
44.6,0.0,0.0,726767825.5,2022-12-17 17:06:27
42.3,0.0,0.0,726706335.5,2022-12-17 17:06:28
42.5,0.0,0.0,726636631.5,2022-12-17 17:06:29
44.2,0.0,0.0,726800052.0,2022-12-17 17:06:30
40.65,0.0,0.0,726735320.0,2022-12-17 17:06:31
44.8,0.0,0.0,727010861.5,2022-12-17 17:06:32
42.65,0.0,0.0,727070266.5,2022-12-17 17:06:33
42.25,0.0,0.0,727001440.5,2022-12-17 17:06:34
44.15,0.0,0.0,727358110.0,2022-12-17 17:06:35
41.15,0.0,0.0,727667370.0,2022-12-17 17:06:36
44.55,0.0,0.0,727717143.0,2022-12-17 17:06:37
42.2,0.0,0.0,727125291.0,2022-12-17 17:06:38
43.1,0.0,0.0,726880292.5,2022-12-17 17:06:39
44.75,0.0,0.0,726803988.0,2022-12-17 17:06:40
41.8,0.0,0.0,726791571.0,2022-12-17 17:06:41
43.35,0.0,0.0,726893503.0,2022-12-17 17:06:42
43.35,0.0,0.0,726856263.0,2022-12-17 17:06:43
41.55,0.0,0.0,726892607.5,2022-12-17 17:06:44
44.2,0.0,0.0,727051417.0,2022-12-17 17:06:45
42.3,0.0,0.0,727013769.5,2022-12-17 17:06:46
42.55,0.0,0.0,727017662.5,2022-12-17 17:06:47
43.35,0.0,0.0,727186094.0,2022-12-17 17:06:48
41.45,0.0,0.0,727135664.5,2022-12-17 17:06:49
43.3,0.0,0.0,727238453.0,2022-12-17 17:06:50
42.65,0.0,0.0,727196422.5,2022-12-17 17:06:51
41.400000000000006,0.0,0.0,727370808.5,2022-12-17 17:06:52
44.15,0.0,0.0,726946736.0,2022-12-17 17:06:53
40.85,0.0,0.0,727011763.0,2022-12-17 17:06:54
43.85,0.0,0.0,726938819.5,2022-12-17 17:06:55
42.65,0.0,0.0,726963906.0,2022-12-17 17:06:56
42.1,0.0,0.0,727101751.0,2022-12-17 17:06:57
44.3,0.0,0.0,726949989.5,2022-12-17 17:06:58
41.3,0.0,0.0,727028815.0,2022-12-17 17:06:59
43.25,0.0,0.0,726924404.5,2022-12-17 17:07:00
43.0,0.0,0.0,727026946.5,2022-12-17 17:07:01
41.900000000000006,0.0,0.0,727610107.5,2022-12-17 17:07:02
44.0,0.0,0.0,727105193.0,2022-12-17 17:07:03
42.15,0.0,0.0,727324413.5,2022-12-17 17:07:04
42.85,0.0,0.0,727826167.5,2022-12-17 17:07:05
42.75,0.0,0.0,726814726.5,2022-12-17 17:07:06
42.0,0.0,0.0,476817828.0,2022-12-17 17:07:07
43.4,0.0,0.0,976704095.0,2022-12-17 17:07:08
42.45,0.0,0.0,726844150.5,2022-12-17 17:07:09
42.0,0.0,0.0,726791322.5,2022-12-17 17:07:10
42.85,0.0,0.0,726752987.5,2022-12-17 17:07:11
42.45,0.0,0.0,726827032.5,2022-12-17 17:07:12
42.2,0.0,0.0,726922083.5,2022-12-17 17:07:13
43.2,0.0,0.0,727063408.0,2022-12-17 17:07:14
40.7,0.0,0.0,727613186.5,2022-12-17 17:07:15
43.6,0.0,0.0,727670464.0,2022-12-17 17:07:16
41.5,0.0,0.0,727823143.5,2022-12-17 17:07:17
42.35,0.0,0.0,727321729.0,2022-12-17 17:07:18
43.8,0.0,0.0,727636773.0,2022-12-17 17:07:19
40.65,0.0,0.0,726908548.5,2022-12-17 17:07:20
44.15,0.0,0.0,726842785.0,2022-12-17 17:07:21
41.3,0.0,0.0,726907523.5,2022-12-17 17:07:22
42.4,0.0,0.0,726950681.0,2022-12-17 17:07:23
43.15,0.0,0.0,726802508.5,2022-12-17 17:07:24
40.85,0.0,0.0,726917523.5,2022-12-17 17:07:25
43.65,0.0,0.0,727033205.5,2022-12-17 17:07:26
41.45,0.0,0.0,727040770.5,2022-12-17 17:07:27
41.95,0.0,0.0,727227083.5,2022-12-17 17:07:28
42.6,0.0,0.0,727344837.0,2022-12-17 17:07:29
41.35,0.0,0.0,728339965.5,2022-12-17 17:07:30
43.3,0.0,0.0,977331137.0,2022-12-17 17:07:31
42.45,0.0,0.0,727462482.5,2022-12-17 17:07:32
41.15,0.0,0.0,727881430.0,2022-12-17 17:07:33
43.25,0.0,0.0,727045015.5,2022-12-17 17:07:34
41.6,0.0,0.0,727037728.0,2022-12-17 17:07:35
43.2,0.0,0.0,976893745.0,2022-12-17 17:07:36
43.45,0.0,0.0,726998474.5,2022-12-17 17:07:37
41.1,0.0,0.0,727114067.5,2022-12-17 17:07:38
44.3,0.0,0.0,727044381.5,2022-12-17 17:07:39
42.1,0.0,0.0,727039812.0,2022-12-17 17:07:40
42.8,0.0,0.0,727224997.0,2022-12-17 17:07:41
44.5,0.0,0.0,477260044.0,2022-12-17 17:07:42
